0.6152269298231584 1.0 0.17346725984360234
0.6592688494747321 2.0 0.1734672598436106
0.6959228932105084 3.0 0.17346725984361358
0.72532291681247 4.0 0.17346725984351802
0.7491317905312176 5.0 0.17346725984344732
0.768506529363414 6.0 0.17346725984340014
0.7841948415422797 7.0 0.1734672598433665
0.7970571747617531 8.0 0.1734672598433413
0.8077359519573231 9.0 0.17346725984332154
0.8166899945557147 10.0 0.17346725984330583
0.8243907778252388 11.0 0.1734672598432931
0.830950951867413 12.0 0.17346725984328237
0.8366834451746686 13.0 0.17346725984327319
0.8417644113598425 14.0 0.1734672598432654
0.8462994513050328 15.0 0.17346725984325875
0.8503261091941834 16.0 0.1734672598432528
0.8539422959348104 17.0 0.17346725984324754
0.8572432865011164 18.0 0.173467259843243
0.8602416604165217 19.0 0.17346725984323866
0.8629691424799691 20.0 0.17346725984323513
0.8655426221450419 21.0 0.17346725984323172
0.8678897645727047 22.0 0.1734672598432287
0.870070015287763 23.0 0.17346725984322592
0.8721285827782191 24.0 0.1734672598432233
0.8740210584569093 25.0 0.173467259843221
0.8757985083092455 26.0 0.1734672598433325
0.8774438505710938 27.0 0.1734672598434607
0.8790518796124895 28.0 0.1734672598435802
0.8805780420227921 29.0 0.17346725984369138
0.8819858238488394 30.0 0.17346725984379513
0.8833517066733224 31.0 0.17346725984389233
0.8846377203879429 32.0 0.17346725984398306
0.8858389212823277 33.0 0.17346725984406838
0.8869723284121463 34.0 0.17346725984414882
0.8881074484498219 35.0 0.17346725984422465
0.889188345764471 36.0 0.17346725984429615
0.8902085174025905 37.0 0.17346725984436395
0.8911991748226296 38.0 0.1734672598444281
0.8921617680837077 39.0 0.17346725984448896
0.8930574647474904 40.0 0.1734672598445468
0.893949614802942 41.0 0.17346725984460182
0.8947910900872658 42.0 0.17346725984465436
0.8956009508447216 43.0 0.17346725984470415
0.8963907264397926 44.0 0.17346725984475184
0.8971532107247392 45.0 0.17346725984479747
0.8978914384827876 46.0 0.173467259844841
0.8985936748533637 47.0 0.1734672598448827
0.8992530321893898 48.0 0.17346725984492267
0.8999204523981403 49.0 0.1734672598449611
0.9005603275128193 50.0 0.1734672598449979
0.9011855212824118 51.0 0.1734672598449444
0.9017976551129439 52.0 0.17346725984484024
0.9023865522590322 53.0 0.1734672598447399
0.9029619415710973 54.0 0.17346725984464337
0.903515536072884 55.0 0.17346725984455033
0.9040516481735341 56.0 0.17346725984446068
0.904577335669138 57.0 0.17346725984437425
0.9050873459734283 58.0 0.17346725984429065
0.9055807543379981 59.0 0.1734672598442099
0.906068653021172 60.0 0.17346725984413175
0.9065339009717844 61.0 0.17346725984405625
0.9069784287407568 62.0 0.1734672598439832
0.9074297382138226 63.0 0.17346725984391242
0.9078621162457242 64.0 0.173467259843844
0.9082776314534039 65.0 0.17346725984377748
0.9086902445540291 66.0 0.17346725984371308
0.9090905598992476 67.0 0.17346725984365072
0.9094880696015617 68.0 0.1734672598435899
0.9098806213408168 69.0 0.173467259843531
0.9102560808093908 70.0 0.17346725984347378
0.9106278639518957 71.0 0.17346725984341826
0.9109851322137936 72.0 0.17346725984336417
0.9113370249113841 73.0 0.17346725984331174
0.9116864463935657 74.0 0.17346725984326053
0.9120256183024978 75.0 0.17346725984321076
0.9123578354404595 76.0 0.17346725984316227
0.9126860749332895 77.0 0.17346725984311495
0.913004042844472 78.0 0.17346725984306896
0.9133213327925742 79.0 0.1734672598430241
0.9136286555937696 80.0 0.17346725984298042
0.9139247862686738 81.0 0.17346725984293776
0.9142203026278456 82.0 0.17346725984289613
0.9145079531505498 83.0 0.17346725984285555
0.9147886908761573 84.0 0.17346725984281594
0.915069475685965 85.0 0.1734672598427772
0.9153415891137727 86.0 0.1734672598427393
0.9156067964565181 87.0 0.17346725984270245
0.9158700140813392 88.0 0.17346725984266637
0.9161295294718026 89.0 0.17346725984263106
0.9163861817327248 90.0 0.17346725984259664
0.9166327099665158 91.0 0.17346725984256278
0.9168770975755802 92.0 0.17346725984252995
0.9171228709001462 93.0 0.1734672598424975
0.917358707788305 94.0 0.17346725984246603
0.9176000927389404 95.0 0.17346725984243502
0.9178285320211139 96.0 0.17346725984240471
0.918060426473751 97.0 0.17346725984237502
0.91827672230423 98.0 0.17346725984234598
0.9184956145993047 99.0 0.17346725984231748
0.9187075508841356 100.0 0.17346725984228958
0.9189194191751457 101.0 0.17346725984229747
0.919129911534596 102.0 0.17346725984241307
0.9193326544101642 103.0 0.17346725984252637
0.9195469178197011 104.0 0.17346725984263747
0.9197457153141939 105.0 0.1734672598427464
0.9199390269206442 106.0 0.1734672598428534
0.9201268104733473 107.0 0.1734672598429584
0.9203177088850485 108.0 0.17346725984306138
0.9205028205481423 109.0 0.17346725984316236
0.9206899395299782 110.0 0.1734672598432616
0.9208720304061577 111.0 0.17346725984335906
0.9210492674497441 112.0 0.17346725984345487
0.9212288608462372 113.0 0.173467259843549
0.9214036481387199 114.0 0.17346725984364145
0.9215790984603477 115.0 0.17346725984373218
0.9217497950291754 116.0 0.17346725984382133
0.9219177693007928 117.0 0.17346725984390907
0.9220825501627038 118.0 0.17346725984399528
0.9222448752985868 119.0 0.17346725984407999
0.9224032891401815 120.0 0.1734672598441633
0.9225571780210071 121.0 0.17346725984424524
0.9227079274993509 122.0 0.1734672598443259
0.922858277470367 123.0 0.1734672598444052
0.9230021847649846 124.0 0.17346725984448322
0.9231516251618976 125.0 0.17346725984455988
0.9233005898882578 126.0 0.1734672598446354
0.9234499642367117 127.0 0.17346725984470965
0.9235920170394349 128.0 0.1734672598447828
0.9237323947767321 129.0 0.17346725984485484
0.9238719584576627 130.0 0.17346725984492575
0.9240122735133387 131.0 0.17346725984499559
0.9241492507612593 132.0 0.17346725984506445
0.9242812940224 133.0 0.1734672598451322
0.9244183668225066 134.0 0.173467259845199
0.9245468598441972 135.0 0.1734672598452648
0.9246811092127813 136.0 0.17346725984532965
0.9248095918945658 137.0 0.17346725984539357
0.9249425437462134 138.0 0.17346725984545647
0.9250645440599014 139.0 0.17346725984551856
0.9251878358269077 140.0 0.17346725984557973
0.925309164667401 141.0 0.17346725984564001
0.9254309013590285 142.0 0.1734672598456995
0.9255486085744423 143.0 0.17346725984575806
0.9256649537248676 144.0 0.1734672598458159
0.9257826876094903 145.0 0.1734672598458729
0.9258998163397462 146.0 0.17346725984592912
0.9260141826716116 147.0 0.17346725984598452
0.9261248894837185 148.0 0.17346725984603922
0.9262433414585701 149.0 0.17346725984609315
0.9263527383970959 150.0 0.1734672598461464
0.9264585684483511 151.0 0.17346725984619896
0.9265672747582216 152.0 0.17346725984625083
0.9266765600977572 153.0 0.17346725984630199
0.9267801644324413 154.0 0.1734672598463525
0.9268873469453974 155.0 0.17346725984640238
0.9269919180999623 156.0 0.17346725984645162
0.9270958303251806 157.0 0.17346725984650022
0.9271961575296458 158.0 0.17346725984654818
0.92729554634964 159.0 0.17346725984659558
0.9273927833606792 160.0 0.1734672598466423
0.9274881753377957 161.0 0.17346725984668845
0.9275827494896286 162.0 0.17346725984673406
0.9276781350494178 163.0 0.17346725984677916
0.927775349154659 164.0 0.1734672598468237
0.9278658884397617 165.0 0.1734672598468677
0.9279582073540901 166.0 0.17346725984691114
0.9280489996376242 167.0 0.17346725984695405
0.9281379288659217 168.0 0.17346725984699649
0.9282266780115473 169.0 0.17346725984703837
0.9283161437353207 170.0 0.17346725984707972
0.9284041301744959 171.0 0.17346725984712066
0.9284921253841458 172.0 0.17346725984716113
0.928580928219608 173.0 0.1734672598472011
0.9286643118017985 174.0 0.17346725984724062
0.9287496668182555 175.0 0.1734672598472797
0.9288312495123558 176.0 0.17346725984731834
0.9289165050200654 177.0 0.17346725984735653
0.928998400132603 178.0 0.17346725984739428
0.9290810711133286 179.0 0.1734672598474316
0.9291628423252404 180.0 0.17346725984746852
0.9292408842992383 181.0 0.17346725984750502
0.9293198746595976 182.0 0.17346725984754116
0.9294004377581856 183.0 0.17346725984757685
0.9294795238564841 184.0 0.17346725984761224
0.9295577640826818 185.0 0.17346725984764721
0.9296325351235243 186.0 0.1734672598476818
0.9297080100425318 187.0 0.17346725984771605
0.9297796818400655 188.0 0.17346725984774988
0.9298525150473848 189.0 0.17346725984778336
0.9299243326956332 190.0 0.1734672598478165
0.9299949865712753 191.0 0.17346725984784928
0.9300655055153905 192.0 0.17346725984788172
0.9301336234171776 193.0 0.17346725984791384
0.9302037302214788 194.0 0.1734672598479456
0.9302754053191393 195.0 0.173467259847977
0.9303455761927398 196.0 0.17346725984800812
0.9304101973297617 197.0 0.17346725984803896
0.9304789923049676 198.0 0.17346725984806943
0.9305486725782306 199.0 0.1734672598480996
0.9306172532783492 200.0 0.1734672598481295
